min_rouge,articles,references,min_rouge_rouge-1,min_rouge_rouge-2,min_rouge_rouge-l
"Hepatocellular cancer (HCC) is the fourth most common cause of cancer death worldwide with an estimated 652,000 deaths in 2008. In the US, an estimated 22,620 people were diagnosed with liver cancer and 18,160 people died from this in 2009. Two recent prospective studies demonstrated comparable sensitivity (89%) when compared to CT and endoscopic ultrasound (EUS).",PMC3454495.json,"background the prognosis for hepatobiliary and pancreatic malignancies is dismal. surgery remains the primary curative option but unresectable disease is often discovered during operative exploration. positron emission tomography (pet) provides unique biological information different from current imaging modalities. the purpose of this paper is to review the literature on the use of pet in hepatobiliary and pancreatic malignancies data sources we performed an extensive search on pubmed, using pet and hepatocellular, pancreatic, gallbladder, and cholangiocarcinoma as keywords, excluding articles not written in english or on non human subjects, case reports, and series with <5 patients. conclusion although pet has shown usefulness in the diagnosis of certain cancers, current literature cautions against the use of pet for determining malignant potential of primary liver and pancreatic lesions. literature on pet more strongly supports clinical roles for restaging of hepatobiliary and pancreatic malignancies, and for identifying metastatic disease. summary the role of pet in detecting hepatobiliary and pancreatic malignancies has not yet been clearly defined. this article surveys the literature on the use of pet in identifying hepatobiliary and pancreatic malignancies.",0.16033755274261605,0.00851063829787234,0.15113139603807427
"Although a number of such measures have been suggested, the validation of these measures is limited by the lack of data in a well characterized, longitudinal COPD cohort . Longitudinal data and collection of blood biomarkers are now in progress . It will characterize individuals with clinical, physiologic, imaging, biochemical, cellular and histologic parameters.",PMC3954445.json,"spiromics is a multi center observational study of chronic obstructive pulmonary disease (copd) designed to guide future development of therapies for copd by 1) providing robust criteria for sub classifying copd participants into groups most likely to benefit from a given therapy during a clinical trial, thereby improving the chances of successful outcome; and 2) identifying biomarkers/phenotypes that can be used as intermediate outcomes to reliably predict clinical benefit during therapeutic trials, thus reducing costs. the goal is to enroll 3,200 participants in four strata: severe copd, mild/moderate copd, smokers without airflow obstruction and non smoking controls. participants undergo a baseline visit including morphometric measures, spirometry, six minute walk, an inspiratory and expiratory chest ct, and a set of standardized questionnaires. biospecimens, including plasma, serum, dna, urine and induced sputum, are collected and stored. there are three annual follow up examinations, with quarterly telephone calls to assess for exacerbations, hospitalizations and mortality. bronchoscopy is being performed in a subset of participants and a subset of copd patients will be assessed during exacerbations. adjudication of exacerbations and mortality will be undertaken. spiromics is designed so that sub studies and ancillary studies testing additional hypotheses can be added.",0.18326693227091634,0.008032128514056226,0.16505090430861463
Longitudinal research is needed to explore further this association. Trained interviewers administered the telephone survey to a representative sample of households drawn from U.S. telephone exchanges; exchanges with high proportions of Black and Hispanic residents were oversampled. The response rate for the household screener was 55% and for the interview was 63%.,PMC2769023.json,"background individuals' beliefs about cancer heritability could affect their health information seeking and health behaviors. methods data from 5,813 english speaking adult respondents to the health information national trends survey were analyzed. results individuals who believed that knowledge of family history or genes can reduce cancer risk were significantly more likely to have ever looked for cancer information. ever smokers who believed that genes are the main cause of lung cancer were significantly more likely to smoke currently. conclusions patients need to be educated about genetic susceptibility to cancer in ways that support information seeking and engagement in protective behaviors.",0.16883116883116883,0.013157894736842106,0.15258167716665183
"Analyses of variance did not indicate significant group effects for genetic (F[3,81]=2.50, p=0.07; all post hoc Scheff tests non significant with p values >0.15) or neurobiological causality (F[3,81]=0.34, p=0.80; all post hoc Scheff tests non significant with p values >0.80). Both items were scaled from 1 to 7, with higher scores indicating stronger agreement . Following a short vignette about John, a man with psychotic symptoms, respondents rated five items (e.g., How willing would you be to make friends with John?), scored from 1 to 6, with higher mean scores indicating stronger desire for social distance .",PMC2928405.json,"whereas some research suggests that acknowledgment of the role of biogenetic factors in mental illness could reduce mental illness stigma by diminishing perceived responsibility, other research has cautioned that emphasizing biogenetic aspects of mental illness could produce the impression that mental illness is a stable, intrinsic aspect of a person (genetic essentialism), increasing the desire for social distance. we assessed genetic and neurobiological causal attributions about mental illness among people with serious mental illness and members of the public. the perceived responsibility of persons with mental illness for their condition, as well as fear and social distance, were assessed by self report. automatic associations between mental illness and guilt and between self and guilt were measured by the brief implicit association test. among the general public, endorsement of biogenetic models was associated with less perceived responsibility, but also greater social distance. among people with mental illness, endorsement of genetic models had only negative correlates: greater explicit fear and stronger implicit self guilt associations. genetic models may have unexpected negative consequences for implicit self concept and explicit attitudes of people with serious mental illness. an exclusive focus on genetic models may therefore be problematic for clinical practice and anti stigma initiatives.",0.13548387096774195,0.025974025974025972,0.11929932201845528
"The study has several limitations. Our study was only posted once and had no other iterations, making it unlikely that users had previously taken a similar survey . Arthritis care & research",PMC5408294.json,"objective young adults, in general, are not aware of their risk of knee osteoarthritis (oa). understanding risk and risk factors is critical to knee oa prevention. we tested the efficacy of a personalized risk calculator on accuracy of knee oa risk perception and willingness to change behaviors associated with knee oa risk factors. methods we conducted a randomized controlled trial of subjects recruited using amazon mechanical turk. subjects were randomized to either a) use a personalized risk calculator based on demographic and risk factor information (intervention) or b) view general oa risk information (control). at baseline and after the intervention, subjects estimated their 10 year and lifetime risk of knee oa and responded to contemplation ladders measuring willingness to change diet, exercise, or weight control behaviors. results subjects in both arms had an estimated 3.6% 10 year and 25.3% lifetime chance of developing symptomatic knee oa. both arms greatly overestimated knee oa risk at baseline, estimating a 10 year risk of 26.1% and a lifetime risk of 47.8%. after the intervention, risk calculator subjects perceived 10 year risk decreased by 12.9 percentage points to 12.5% and perceived lifetime risk decreased by 19.5 percentage points to 28.1%. control subjects perceived risks remained unchanged. risk calculator subjects were more likely to move to an action stage on the exercise contemplation ladder (rr = 2.1). there was no difference between the groups for diet or weight control ladders. conclusions the risk calculator is a useful intervention for knee oa education and may motivate some exercise related behavioral change.",0.040955631399317405,0.0,0.0632409181018445
"Wald tests implied that the instrumental variables approach was appropriate (p<0.001), and F tests suggested that the instruments we chose provide sufficient explanatory power (p<0.001) . Figure 3. 10.1016/j.jpeds.2018.11.043 30579586",PMC6486845.json,"objective: to evaluate the association between furosemide exposure and risk of bronchopulmonary dysplasia (bpd). study design: this was a retrospective cohort study of infants (20042015) weeks gestational age and g birth weight. we compared demographic and clinical characteristics of infants exposed and not exposed to furosemide between postnatal day and weeks postmenstrual age. we examined the association between furosemide exposure and outcomes: bpd and bpd or death. we performed multivariable probit regression models that included demographic and clinical variables in addition to instrumental variables furosemide exposure by discharge year; and furosemide exposure by site. results: of 37,693 included infants, 19,235 (51%) were exposed to furosemide; these infants were more premature and had higher respiratory support. of 33,760 infants who survived to bpd evaluation, 15,954 (47%) had bpd. an increase in the proportion of furosemide exposure days by percentage points was associated with a decrease in both the incidence of bpd (4.6 percentage points, p = .001), and bpd or death (3.7 percentage points, p=0.01). conclusion: more days of furosemide exposure between postnatal day and weeks was associated with decreased risk of bpd and a combined outcome of bpd or death.",0.11016949152542373,0.02564102564102564,0.12135051599054503
"For example, several functional neuroimaging studies have demonstrated that regions within the left prefrontal cortex (i.e., left inferior prefrontal cortex and left ventrolateral prefrontal cortex) are involved in the controlled retrieval and selection of relevant semantic information (; ; ; ; ) that is stored in other cortical regions (for review, see ; ). Another limitation of the study design is that it did not allow for a rigorous examination of possible group differences on the DST, as the sample sizes for the various groups were relatively small and variable, and the groups were not matched in terms of their overall level of cognitive functioning. Future studies examining DST performance in clinical groups matched in terms of overall dementia severity would likely provide insights into differences in the profiles of executive functioning deficits in individuals with various neurodegenerative diseases.",PMC2743528.json,"this study examined relationships between lobar volumes and performance on the d kefs sorting test, a standardized measure of concept formation. participants included subjects, patients with probable alzheimer's disease, patients with frontotemporal dementia, patients with semantic dementia, patients with progressive nonfluent aphasia, patients with probable progressive supranuclear palsy, patients with possible progressive supranuclear palsy, and healthy participants. we used brains2 software to generate volumes of the right and left frontal, temporal, and parietal lobes. multiple regression analysis indicated that, after controlling for mini mental state examination scores, intracranial volume, and demographic variables, only the left frontal lobe significantly predicted performance on the d kefs sorting test.",0.22499999999999998,0.04201680672268907,0.17692124579995377
"Of course, knowing that a problem exists is not the same as knowing why the problem exists, and effective health policies require both kinds of information. We used Stata statistical software, which produces unbiased estimates from data collected through complex sampling designs such as the one used in the NHIS, in conducting all of our analyses. We produced variance estimates using Taylor series linearization .",PMC2775769.json,"objectives we examined rates of uninsurance among workers in the us health care workforce by health care industry subtype and workforce category. methods we used to national health interview survey data to assess health insurance coverage rates. multivariate logistic regression analyses were conducted to estimate the odds of uninsurance among health care workers by industry subtype. results overall, 11% of the us health care workforce is uninsured. ambulatory care workers were 3.1 times as likely as hospital workers (95% confidence interval [ci]=2.3, 4.3) to be uninsured, and residential care workers were 4.3 times as likely to be uninsured (95% ci=3.0, 6.1). health service workers had 50% greater odds of being uninsured relative to workers in health diagnosing and treating occupations (odds ratio [or]=1.5; 95% ci=1.0, 2.4). conclusions because uninsurance leads to delays in seeking care, fewer prevention visits, and poorer health status, the fact that nearly in health care workers lacks insurance coverage is cause for concern.",0.20512820512820515,0.017241379310344827,0.14153750979268312
"Low frequency bipolar pulses (5 Hz, 10V, and 2 ms duration) for 10min accelerate the beating rate, while high frequency bipolar pulses (20 Hz, 10 V, and 2 ms duration) for 10 min decreased the beating rate . The presence of added manganese chloride (100 M and 1.0 mM) to the gill chamber had no effect on the cilio excitatory effects of 5 Hz stimulations to the CVC but prevented the cilio inhibitory effects of the 20 Hz stimulations to the CVC . When whole animals were treated for 3 days in temperature regulated aerated containers of ASW in the presence of manganese, there was a decreased response of the lateral cilia upon superfusion of dopamine to the visceral ganglia of VG preparations.",PMC2794987.json,"the lateral cilia of the gill of crassostrea virginica are controlled by a dopaminergicserotonergic innervation. dopamine is the neurotransmitter causing cilio inhibition. high levels of manganese are neurotoxic to people, causing manganism, a parkinson like disease. clinical interventions for manganism have not been very successful. recently, p aminosalicylic acid (pas) was reported as an effective treatment of severe manganism in humans; however, its mechanism of action is unknown. previously, we reported that manganese treatments caused disruption of the dopaminergic innervation of gill of c. virginica. here we compared the effects of manganese on gill innervation in the presence of pas, edta or acetylsalicylic acid (asa), and examined whether co treating animals with pas could block the deleterious effects of manganese on the oyster's dopaminergic innervation of the gill. beating rates of the lateral cilia of the gill were measured by stroboscopic microscopy. pre treating gill preparations with pas or edta blocked the neurotoxic effects of manganese, while asa did not. in other experiments, animals exposed to three day treatments with manganese produced a dose dependent impairment of the dopaminergic, cilio inhibitory system, which was decreased by co treatment with pas. the study shows that pas protects the animal against neurotoxic effects of manganese and the mechanism of action of pas in alleviating manganism is more likely related to its chelating abilities than its anti inflammatory actions.",0.3037249283667622,0.08069164265129683,0.22557722851217557
"Other variables were used to characterize the sample, as described below . reports the mean number of medical conditions and medications taken by participants within each group. For this study, we simply reported the single item on self reported general health .",PMC2818595.json,"objectives 1) to quantify night to night variability in sleep behaviors and sleep measures among older chronic insomnia (ci) subjects and non insomnia (ni) controls; 2) to investigate systematic temporal patterns of sleep behaviors and sleep measures across nights; and 3) to examine clinical correlates of sleep variability. methods sixty one older adults with ci (71.4 years old, 67%f) and older adults with ni (70.7 years old, 65%f) completed questionnaires and kept sleep diaries and wore wrist actigraphs for two weeks. mixed models were used to estimate within subject mean and standard deviation values; these were then compared across groups. mixed models were also used to determine associations across nights of sleep measures. results ci and ni differed on mean values for clinical ratings and sleep diary measures, but not for actigraphy measures. ci also showed significantly greater variability than ni on most sleep diary measures and on actigraphically measured wakefulness after sleep onset (waso) and sleep efficiency. among ci, neither diary nor actigraphy measures from one night correlated with values from the previous night. diary waso and sleep time and actigraphy sleep latency and sleep time, however, positively correlated with values from the previous two nights. variability measures were not correlated with other global clinical measures among ci. conclusions compared to ni, older adults with ci report worse sleep and greater night tonight variability, which was confirmed with actigraphy. there was little evidence for positive or negative correlation of sleep measures across nights. variability of sleep may be an important target for insomnia treatments.",0.10033444816053512,0.01346801346801347,0.10969605805861984
Half (50%) of the sample completed the English survey and the remainder completed the Spanish survey. This study was approved by the Institutional Review Board (IRB) at Westminster College . Journal of community health,PMC5517041.json,"colorectal cancer (crc) is the second leading cause of cancer related deaths in the us, yet screening rates remain low among minority populations. the purpose of the current study was to identify differences in the endorsement of barriers to crc screening and to evaluate the association between provider recommendation and crc screening adherence among hispanic, pacific islander and white patients. this study utilized a cross sectional survey design to identify patient reported barriers to crc screening. logistic regression was utilized to evaluate the association between patient demographic characteristics (race/ethnicity, gender, age), having received provider recommendation, and patient awareness of crc screening. the study sample was comprised of a diverse population (n = 197); 48% hispanic, 25% white, 10% pacific islander, 4% black and 13% other races/ethnicity. the median age of participants was 58, yet fewer than 30% were up to date for crc screening. the most commonly cited barriers included fear of test results (27.6%), inability to leave work for a crc screening appointment (26.9%), being unaware of the need for colonoscopy (25.4%), and lack of provider recommendation for crc screening (24.9%). only 16.2% of participants reported that a provider had discussed crc screening options with them. after adjusting for age and gender, hispanic patients were less likely to report having had a provider discuss crc screening options compared to white patients (or = 0.24, 95% ci: 0.090.68, p < 0.05). the findings from this study indicate that patients perceived screening barriers, lack of awareness and a lack of provider communication about crc screening options may contribute to low screening rates among minority populations.",0.09180327868852459,0.0198019801980198,0.11775021504914919
"In the interim, states have continued to pass legislation around surveillance and screening systems , and researchers have continued to study these initiatives. When screenings are happening, other tasks may receive less attention . 10.1177/1059840518758376 29482425",PMC6710833.json,"the centers for disease control and prevention recommends that schools adopt safeguards before launching a body mass index (bmi) screening program; however, little is known about schools safeguard adoption. authors identified questions from the school health policies and practices study that aligned with of the safeguards to estimate safeguard prevalence among schools that screened students for bmi (40.7%, n = 223). among these schools, 3.1% had all four safeguards and 56.5% had none or one. the most prevalent safeguard was having reliable and accurate equipment (54.1%, 95% confidence interval [ci] = [46.1, 62.1]). providing staff with appropriate expertise and training was the least prevalent; respondents in 26.4% (95% ci [17.1, 35.6]) of schools received recent training on weight status assessment, weight management, and eating disorder identification. school based bmi screening is common, but adopting multiple recommended safeguards is not. absent these safeguards, bmi screening programs may fall short of intended outcomes and potentially incur unintended consequences.",0.1206030150753769,0.0,0.12633561370193264
"The MSE value was lowest for the As model . Overall, the CVs for Cr were smaller than those of the other metals, and all metals had small SDs and CVs at L14 . There may be local lack of fit, with some groups of neighbors correlated and behaving as outliers, as occurs at L7, L11, and L12 for As .",PMC2755059.json,"bayesian kriging is a useful tool for estimating spatial distributions of metals; however, estimates are generally only verified statistically. in this study surface soil samples were collected on a uniform grid and analyzed for as, cr, pb, and hg. the data were interpolated at individual locations by bayesian kriging. estimates were validated using a leave one out cross validation (loocv) statistical method which compared the measured and loocv predicted values. validation also was carried out using additional field sampling of soil metal concentrations at points between original sampling locations, which were compared to kriging prediction distributions. loocv results suggest that bayesian kriging was a good predictor of metal concentrations. when measured internode metal concentrations and estimated kriged values were compared, the measured values were located within the 5th 95th percentile prediction distributions in over half of the internode locations. estimated and measured internode concentrations were most similar for as and pb. kriged estimates did not compare as well to measured values for concentrations below the analytical minimum detection limit, or for internode samples that were very close to the original sampling node. despite inherent variability in metal concentrations in soils, the kriged estimates were validated statistically and by in situ measurement.",0.2007722007722008,0.015564202334630349,0.1697641136787474
"The lack of sensitivity to choice of kernel may be due to the magnification used here. Certainly, as the number of pixels spanning a soma increases, the size of the smoothing kernel would need to be increased. A comparison of movies from actual optical recordings ( and ) and the movie of the simulated data reveals that most of the units discernible in the real data are brighter than those in the simulation.",PMC2796125.json,"bath applied membrane permeant ca2+ indicators offer access to network function with single cell resolution. a barrier to wider and more efficient use of this technique is the difficulty of extracting fluorescence signals from the active constituents of the network under study. here we present a method for semi automatic region of interest (roi) detection that exploits the spatially compact, slowly time varying character of the somatic signals that these indicators typically produce. first, the image series is differenced to eliminate static and very slowly varying fluorescence values, and then the differenced image series undergoes low pass filtering in the spatial domain, to eliminate temporally isolated fluctuations in brightness. this processed image series is then thresholded so that pixel regions of fluctuating brightness are set to white, while all other regions are set to black. binary images are averaged, and then subjected to iterative thresholding to extract rois associated with both dim and bright cells. the original image series is then analyzed using the generated rois, after which the end user rejects spurious signals. these methods are applied to respiratory networks in the neonate rat tilted sagittal slab preparation, and to simulations with signal to noise ratios ranging between 1.0 0.2. simulations established that algorithm performance degraded gracefully with increasing noise. because signal extraction is the necessary first step in the analysis of time varying ca2+ signals, semi automated roi detection frees the researcher to focus on the next step: selecting traces of interest from the relatively complete set generated using these methods.",0.2147239263803681,0.02469135802469136,0.19305682229880158
"The findings of the present study should be interpreted with the following caveats. Given the cross sectional, retrospective nature of this study, causality cannot be inferred . Those individuals whose diagnoses occurred through routine screening colonoscopy were excluded from participation.",PMC3159771.json,"objective to examine the influence of patient and physician communication factors on diagnostic delay (dd). methods patients diagnosed with colorectal cancer (crc) in the past months who experienced symptoms prior to diagnosis were administered a 2 hour semi structured qualitative interview to assess communication with health care provider and ease of access to care, among other factors. patient provided information was verified via review of medical records. results the factors associated with dd > months included lower income (or=0.56, p=0.03), having regular physician prior to receiving a cancer diagnosis (or=2.52, p=0.03), having a physician who used temporizing communication strategies during the consultation (or=2.41, p=0.02), receiving an initial alternate diagnosis (or=3.36, p=0.02), experiencing referral delay (or=3.61, p=<0.001), and experiencing follow up delay of any kind (or=3.32, p=0.01). conclusion excellent communication skills that appropriately probe for relevant social and economic patient information, assist patients in distinguishing and elaborating on symptoms, and provide clear rationale and instructions for future steps, will speed along the diagnosis process and could be the difference between early and late stage crc. practice implications increased understanding of physician communication and practice styles that contribute to dd could have a positive impact on decreasing the morbidity and mortality from this disease.",0.09090909090909093,0.0,0.12121433471776835
"It is important to note that the silicon membranes examined in this study have pore densities that are far too low for most practical applications ( < 0.0006). In addition, the effective thickness of these membranes (m = 4 m) is considerably greater than the thickness of the skin layer of most asymmetric polymeric ultrafiltration membranes (m = 0.5  1.0 m). These parameters do not influence the results presented in because the data have been plotted as a function of the scaled permeability (as defined by ), which properly accounts for differences in the membrane porosity and thickness.",PMC2821117.json,"the effects of pore size on the performance of ultrafiltration membranes are fairly well understood, but there is currently no information on the impact of pore geometry on the trade off between the selectivity and permeability for membranes with pore size below nm. experimental data are presented for both commercial ultrafiltration membranes and for novel silicon membranes having slit shaped nanopores of uniform size fabricated by photolithography using a sacrificial oxide technique. data are compared with theoretical calculations based on available hydrodynamic models for solute and solvent transport through membranes composed of a parallel array of either cylindrical or slit shaped pores. the results clearly demonstrate that membranes with slit shaped pores have higher performance, i.e., greater selectivity at a given value of the permeability, than membranes with cylindrical pores. theoretical calculations indicate that this improved performance becomes much less pronounced as the breadth of the pore size distribution increases. these results provide new insights into the effects of pore geometry on the performance of ultrafiltration membranes",0.30303030303030304,0.04580152671755725,0.21726515435284235
"We did not, therefore, find evidence of a set of beliefs that favors a large gap such as having a first child in ones late teenage years and getting married in ones thirties. These ideas are supported by the women in the ethnographic sample, who expressed a generalized anxiety about the success of relationships with men. Perhaps apprehension about the difficulty of successfully managing an intimate relationship is the emotion that other observers have taken as an aversion to divorce.",PMC2743434.json,"using survey data on low income mothers in boston, chicago, and san antonio (n = 1,722) supplemented with ethnographic data, we test propositions regarding mothers attitudes toward childbearing, marriage, and divorce. these are drawn from edin & kefalas (2005) but have also arisen in other recent studies. we find strong support for the proposition that childbearing outside of marriage carries little stigma, limited support for the proposition that women prefer to have children well before marrying, and almost no support for the proposition that women hesitate to marry because they fear divorce. we suggest that mothers attitudes and preferences in these domains do not support the long delay between childbearing and marriage that has been noted in the literature. throughout, we are able to study attitudes among several hispanic groups as well as among african americans and non hispanic whites.",0.273972602739726,0.009216589861751152,0.18106069462219013
"The distributions of maternal education level and maternal race/ethnicity were significantly different between cases and controls, with mothers of cases being less educated and more likely to be Hispanic (primarily foreign born) and less likely to be Asian as compared to the mothers of control infants . Seven samples were excluded because of poor genomic DNA yield. Haplotype frequencies were estimated based on the EM algorithm.",PMC2815123.json,"spina bifida, a neural tube closure defect (ntd) involving the posterior portion of what will ultimately give rise to the spinal cord, is one of the most common and serious birth defects. the etiology of spina bifida is thought to be multi factorial and involve multiple interacting genes and environmental factors. the causes of this congenital malformation remain largely unknown. however, several candidate genes for spina bifida have been identified in lower vertebrates, including the planar cell polarity (pcp) genes. we used data from a case control study conducted in california to evaluate the association between variation within several key pcp genes and the risk of spina bifida. the pcp genes included in this study were the human homologues of the xenopus genes flamingo, strabismus, prickle, dishevelled and scrib, two of the homologues of xenopus wnt genes, wnt5a and wnt11, and two of the homologues of xenopus frizzled, fzd3 and fzd6. none of the snps that were evaluated were significantly associated with spina bifida in any racial/ethnic group after correction for multiple testing. however, several snps in the prickle2 gene had unadjusted p value<0.01. in conclusion our results, though largely negative, suggest that the prickle2 gene may potentially modify the risk of spina bifida and deserves further investigation.",0.18050541516245489,0.021818181818181816,0.1601160079285514
"Linker variety is a fundamental component to designing sensors that incorporate solvatochromic dyes and is a feature that is not typically examined systematically. Here, we demonstrate that linkers play a more active role and can be a vital element in the optimization of the fluorescent response. When applied in combination with cysteine scanning mutagenesis, the number of fluorescent constructs is greatly expanded thereby increasing the potential for obtaining a sensor with the desired properties.",PMC2783863.json,"the solvatochromic fluorophore 4 n,n dimethylamino 1,8 naphthalimide (4 dmn) possesses extremely sensitive emission properties due largely to the low intrinsic fluorescence it exhibits in polar protic solvents like water. this makes it well suited as a probe for the detection of a wide range of biomolecular interactions. herein we report the development and evaluation of a new series of thiol reactive agents derived from this fluorophore. the members of this series vary according to linker type and the electrophilic group required for the labeling of proteins and other biologically relevant molecules. using the calcium binding protein calmodulin as a model system, we compare the performance of the 4 dmn derivatives to that of several commercially available solvatochromic fluorophores identifying many key factors import to the successful application of such tools. this study also demonstrates the power of this new series of labeling agents by yielding a fluorescent calmodulin construct capable of producing a greater than 100 fold increase in emission intensity upon binding to calcium.",0.23140495867768593,0.008333333333333335,0.167565034668397
"PYY3 36 was measured from duplicate 100 l aliquots by radioimmunoassay (Millipore Corp., Billerica, MA). The intra and inter assay CV for this assay were 7.91% and 10.87%, respectively. Upon enrollment in the study, mothers provided permission for study investigators to request prenatal care and delivery records from physicians and hospitals.",PMC3651744.json,"background intrauterine exposure to gestational diabetes mellitus (gdm) increases risk for obesity. obesity is associated with a blunted postprandial gut hormone response, which may impair satiety and thereby contribute to weight gain. the postprandial response of gut hormones among children of women with gdm has not previously been investigated. objective to examine whether children of women with gdm have suppressed peptide tyrosine tyrosine (pyy) and glucagon like peptide 1 (glp 1), and higher concentrations of ghrelin, following a meal challenge. a secondary objective was to investigate associations of these hormones with childrens free living energy intake. methods children (n=42) aged 5 10 years were stratified into groups: offspring of gdm mothers (ogd), and of non diabetic mothers (ctrl). body composition was measured by dual energy x ray absorptiometry, and circulating pyy, glp 1, and total ghrelin were measured during a liquid meal challenge. energy intake was assessed by three 24 hr diet recalls. results between groups analyses of fasting and incremental area under the curve (auc) found no differences in ghrelin. incremental auc for glp 1 was greater among the ctrl versus ogd (p<0.05), and fasting pyy, but not incremental auc, was higher among ogd versus ctrl (p<0.01). associations of fasting and incremental auc for each gut hormone with childrens usual energy intake did not differ significantly by group. conclusions further research is needed to more fully examine the potential role of postprandial glp 1 suppression and high fasting pyy concentrations on the feeding behavior and risk for obesity among children exposed to gdm in utero.",0.10828025477707005,0.006410256410256411,0.12146059681120851
"Importantly, samples from tissue with histologic evidence of early disease were compared to normal tissue and late stage disease. Similar to fibronectin fragments, stimulation of MMP 13 by bFGF required activity of ERK, p38, and JNK [, ] . In addition, p38 has been shown to mediate increased chondrocyte MMP 3 expression in response to monosodium urate crystals  .",PMC2892710.json,"purpose of review the mitogen activated protein (map) kinases are intracellular signaling proteins which play a central role in controlling the activity of pathways that regulate production and activity of multiple mediators of joint tissue destruction. the therapeutic potential of map kinase inhibition in osteoarthritis was reviewed. recent findings results from basic research studies support the role of map kinases as central mediators that regulate expression of pro inflammatory cytokines and metalloproteinases but also as potential pain mediators as well. cell culture and animal model studies suggest that inhibition of map kinases might slow progression of osteoarthritis but trials of map kinase inhibitors in humans with osteoarthritis have not yet been reported. safety concerns of the currently available inhibitors have limited their initial use to trials in conditions considered more severe than oa. summary map kinase inhibition has the potential to slow disease progression in osteoarthritis and also might reduce pain; however, safety concerns have limited the use of general map kinase inhibitors in humans. further understanding of the function of specific isoforms of the map kinases as well as upstream and downstream effectors may lead to the development of more specific inhibitors with less toxicity that could eventually be used as structure modifying drugs for oa.",0.15267175572519084,0.007692307692307692,0.12025021131046706
"First, Alexander and Asplunds studies included a rather short follow up period of up to 12 months , . 5) was used. None 10.1080/09286586.2016.1259640 The characteristics of the participants are summarized in .",PMC5518685.json,"purpose to investigate the relation between sleep disruption and nuclear cataract, as well as the impact of cataract removal on sleep, in two discrete population cohorts. methods this is a cross sectional study of participants from three large longitudinal epidemiologic studies of age related eye disease, hearing, olfaction, and cognition. slit lamp photos of the lens were obtained to grade nuclear cataract using a standardized protocol. the quality of sleep was assessed using a modified wisconsin sleep cohort study questionnaire. multiple linear regression analyses were used to assess the associations between levels of nuclear cataract/cataract extraction and the number of sleep problems. systemic co morbidity data were included as potential confounders, including diabetes mellitus, obesity, hypertension, cerebrovascular disease, thyroid disease, tobacco and alcohol use, and the physical component summary score and mental component summary score. results the mean age of the cohort was 57.6 (22 to years). the majority of the cohort demonstrated nuclear cataract levels or (36.8% and 30.1%). eight percent of the cohort had an intraocular lens (iol) in at least one eye. there was no statistically significant correlation between sleep problem with the presence of either nuclear cataract or iol (p>0.05). conclusion in this cross sectional, population based study, we found no significant association between nuclear cataract or presence of iol with poor sleep quality after adjusting potential confounders. studies of the longitudinal impact of nuclear cataract and cataract removal on sleep are needed to elucidate the role of nuclear cataract and cataract removal on sleep.",0.09688581314878891,0.006968641114982578,0.11340420921984541
"The majority were male (74%) and non white (68%). The age range of the subjects was 20.9 70.7 years, with a mean of 42.9. CD4 cell count ranged from 8 1809 cells/mm3, with a median of 404.",PMC2635495.json,"lipodystrophy is a common long term complication of hiv infection that may lead to decreased quality of life and less adherence to antiretroviral therapy (art). a complete understanding of the etiology of hiv associated lipodystrophy has not as yet been achieved, although factors related to the virus, per se, and use of art appear to be related. alcohol use is common among hiv infected patients and has biological effects on fat distribution, yet alcohols relationship to hiv associated lipodystrophy has not been examined. the goal of this clinical study was to assess the effect of alcohol consumption on lipodystrophy in hiv infected adults with alcohol problems. this was a prospective study (2001 2006) of hiv infected persons with alcohol problems. the primary outcome was self reported lipodystrophy, which was assessed at one timepoint (median months after enrollment). alcohol use was assessed every months and classified as: abstinent at all interviews; report of moderate drinking but no heavy drinking; or reports of heavy drinking; or reports of heavy drinking. multivariable logistic regression models were fit to the data. fifty two percent (150/289) of subjects reported lipodystrophy. alcohol consumption was: 34% abstinent at all interviews; 12% report of moderate drinking, but no heavy drinking; 34% 1 2 reports of heavy drinking; 20% reports of heavy drinking. although not statistically significant, subjects with alcohol use had a higher odds of lipodystrophy [adjusted odds ratios and 95% ci: report of moderate drinking, 2.36 (0.89, 6.24); 1 2 reports of heavy drinking, 1.34 (0.69, 2.60); reports of heavy drinking, 2.07 (0.90, 4.73)]. alcohol use may increase the odds of developing hiv associated lipodystrophy among subjects with alcohol problems. however, larger studies are needed to elucidate fully the role and impact of alcohol consumption on the development of this common long term complication of hiv infection and its treatment.",0.0903954802259887,0.005681818181818182,0.12683375551320009
"Several factors constituted limitations or potential confounds to the current study. Further, there may be selection bias with subjects and families perceiving benefit who are likely to remain in therapy. Finally, we did not stratify our results relative to the type of AChEI or in regard to any additional therapies .",PMC2682919.json,"dementia can be caused by different diseases including alzheimer's disease (ad), dementia with lewy bodies (dlb), or both (ad + dlb). university of kentucky ad center pathologically diagnosed ad and ad + dlb cases were evaluated who had three or more longitudinal antemortem mental status examinations (n = 156). patients with important concomitant pathology (n = 5) or patients that were profoundly demented at recruitment (intake mmse < 20; n = 86) were excluded to strengthen our ability to test the association of specific clinical and pathological indices. patients with pathologically diagnosed ad + dlb (n = 25) lost cognitive capacity faster than patients with ad alone (n = 40). in both diseases, treatment with acetylcholinesterase inhibitors was associated with a slower rate of cognitive decline.",0.14285714285714285,0.0,0.17176034562619208
