max_rouge,articles,references,max_rouge_rouge-1,max_rouge_rouge-2,max_rouge_rouge-l
"Several differences in cell signaling, adherent cell morphology, and proliferation between primary and secondary derived macrophages are shown in cultures, with greater apparent fidelity in primary over secondary cells to in vivo responses. In general, co culture feedback signaling in primary macrophage co cultures with fibroblasts improves on in vitro models currently employing secondary cell mono cultures. The many in vitro assays (especially those using secondary derived cell cultures and/or mono cultured cells) used for FBR models, cell toxicity screening, drug and materials testing, and basic cell signaling research should all be validated by comparisons to primary cell cultures, cell co cultures, and in vivo contexts in order to assert fidelity and relevance to the specific in vivo phenomena they claim to represent .",PMC2976809.json,"the foreign body response (fbr) comprises a general, ubiquitous host tissue based reaction to implanted materials. in vitro cell based models are frequently employed to study fbr mechanisms involving cell signaling responses to materials. however, these models often study only one cell type, identify only limited signals, and cannot accurately represent the complexity of in vivo inflammatory signaling. to address this issue, a cell co culture system involving two primary effector cells of the fbr, macrophages and fibroblasts, was employed. cell cell signaling systems were monitored between these cell types, including long term 1) culture of one cell type in conditioned media from the other cell type, 2) non contacting cell co cultures (paracrine signaling), and 3) contact co cultures (juxtacrine signaling) of primary and secondary derived cells. cell culture media and cell images were collected on days 1, 2, 3, 7, 14, and and changes in soluble protein secretion, cellular behavior, and morphology were assessed. primary and secondary derived cells responded uniquely during each signaling scenario and to one another. in general higher in vitro fidelity to fbr like responses was found in primary cell co cultures compared to their mono cultures and all secondary cell cultures.",0.46583850931677023,0.1375,0.27467861763486007
rho kinase inhibitors are effective alone or when combined with other known ocular hypotensive medications. the objectives of this review are to describe the basic science underlying the development of rho kinase inhibitors as a therapy to lower intraocular pressure and to summarize the results of the clinical studies reported to date. the neuroprotective and vasoactive properties of rho kinase inhibitors as well as the antifibrotic properties of these agents are reviewed in the context of their possible role in the medical and surgical treatment of glaucoma.,PMC6188806.json,"in an elegant example of bench to bedside research, a hypothesis that cells in the outflow pathway actively regulate conventional outflow resistance was proposed in the 1990s and systematically pursued, exposing novel cellular and molecular mechanisms of iop regulation. the critical discovery that pharmacological manipulation of the cytoskeleton of outflow pathway cells decreased outflow resistance placed a spotlight on the rho kinase pathway that was known to regulate the cytoskeleton. ultimately, a search for rho kinase inhibitors led to the discovery of several molecules of therapeutic interest, leaving us today with two new ocular hypotensive agents approved for clinical use ripasudil in japan and netarsudil in the us. these represent members of the first new class of clinically useful ocular hypotensive agents since the us fda approval of latanoprost in 1996. the development of rho kinase inhibitors as a class of medications to lower intraocular pressure in patients with glaucoma and ocular hypertension represents a triumph in translational research. rho kinase inhibitors are effective alone or when combined with other known ocular hypotensive medications. they also offer the possibility of neuroprotective activity, a favorable impact on ocular blood flow and even an anti fibrotic effect that may prove useful in conventional glaucoma surgery. local adverse effects, however, including conjunctival hyperemia, subconjunctival hemorrhages and cornea verticillata, are common. development of rho kinase inhibitors targeted to the cells of the outflow pathway and the retina may allow these agents to have even greater clinical impact. the objectives of this review are to describe the basic science underlying the development of rho kinase inhibitors as a therapy to lower intraocular pressure and to summarize the results of the clinical studies reported to date. the neuroprotective and vasoactive properties of rho kinase inhibitors as well as the antifibrotic properties of these agents are reviewed in the context of their possible role in the medical and surgical treatment of glaucoma.",0.43283582089552247,0.425,0.5099620970176393
"When we examined the combined impact of baseline atrophy and WMH severity on future decline, a significant three way interaction indicated that individuals with the highest severity of WMH and greatest atrophy had the most precipitous rate of cognitive decline (see , ). Next, the same two regression analyses were run substituting Scheltens Scale WMH severity ratings for the bicaudate ratio. A series of generalized estimating equations (GEE) models tested associations between baseline bicaudate ratio or WMH severity on change in mMMS score with and without risk factor covariates.",PMC2629007.json,"objective although non specific, cerebral atrophy and white matter hyperintensities (wmh) are features of the neurodegeneration associated with alzheimers disease (ad). the purpose of the current study was to determine if baseline measurements of cerebral atrophy and wmh predict the rate of future cognitive decline in ad. design data were drawn from the predictors study, a longitudinal study that enrolls mild ad patients and re asseses them every six months with the columbia modified mini mental state examination (mmms; 057). mr images were analyzed to determine the severity of wmh (scheltens scale) and the degree of atrophy (bicaudate ratio). generalized estimating equations (gee) were used to determine whether severity of baseline mri measurements and their interaction predicted the rate of mmms decline at subsequent visits. setting three university based ad centers in the united states (predictors study). participants eighty four ad patients from the predictors study received structural mri at baseline and were selected for analysis. they had an average of follow up evaluations. main outcome measure cognitive (columbia modified mini mental state examination). results generalized estimating equation models demonstrated that degree of baseline atrophy ( = 0.316, p = 0.036), severity of wmh ( = 0.173, p = 0.028), and their interaction ( = 6.061, p = 0.018) predicted rate of decline in mmms scores. conclusions both degree of cerebral atrophy and severity of wmh are associated with the rapidity of cognitive decline in ad. atrophy and wmh may interact to have a synergistic effect on future decline, such that ad patients with a high degree of both have a particularly precipitous cognitive course. these findings lend further support to the hypothesis that cerebrovascular pathology contributes to the clinical syndrome of alzheimers disease.",0.30434782608695654,0.10382513661202186,0.26218501839746405
"Metal delivery is an essential step in the functional maturation of every metalloenzyme that, for most proteins, is just beginning to be investigated . Fluorimetric metal uptake analysis of human and Thermus apo MnSODs shows that there are significant differences between the tetrameric and dimeric proteins. Still, as previously found for the E. coli apo MnSOD, the metal binding reaction is a thermally activated process.",PMC2783852.json,"metal uptake by the antioxidant defense metalloenzyme manganese superoxide dismutase (mnsod) is an essential step in the functional maturation of the protein that is just beginning to be investigated in detail. we have extended earlier in vitro studies on metal binding by the dimeric escherichia coli apo mnsod to investigate the mechanism of metal uptake by tetrameric human and thermus thermophilus apo mnsods. like the e. coli apo mnsod, these proteins also bind metal ions in vitro in a thermally activated, ph sensitive process. however, metal uptake by the tetrameric apo mnsods exhibits a number of important differences. in particular, there is no indication of conformational gating requirement for metal binding for these proteins, and the reaction is first order in metal ion. the high concentration of metal ion that is required to achieve physiologically relevant metallation rates for tetrameric human apo mnsod in vitro suggests the possibility that co translational metal binding or chaperone interactions may be required in vivo.",0.4533333333333333,0.23318385650224216,0.3739583350274022
"Recent advances have provided insight as to how PLD is involved in regulating structure and function of the Golgi apparatus . Mammalian cells exhibit a plethora of mechanisms of vesicle formation on the Golgi apparatus [, ], and alternative pathways of lipid modification add to the specific regulation of each. This complexity demands further characterization of the role of PLD in particular pathways of vesicular transport at the Golgi apparatus.",PMC2731817.json,"summary phospholipase d has long been implicated in vesicle formation and vesicular transport through the secretory pathway. the golgi apparatus has been shown to exhibit a plethora of mechanisms of vesicle formation at different stages to accommodate a wide variety of cargo. phospholipase d has been found on the golgi apparatus and is regulated by adp ribosylation factors which are themselves regulators of vesicle trafficking. moreover, the product of phospholipase d activity, phosphatidic acid, as well as its degradation product diacylglycerol, have been implicated in vesicle fission and fusion events. here we summarize recent advances in the understanding of the role of phospholipase d at the golgi apparatus.",0.4914285714285713,0.2543352601156069,0.39994774331419924
"Pooled human serum (PHS) was obtained from approximately 10 healthy donors without a history of tularemia. In order to distinguish between intracellular and extracellular bacteria, immunofluorescent labeling was performed before and after permeabilization as previously described for F. tularensis LVS infected macrophages . Bacteria were pelleted and resuspended in 50% pooled PHS as a source of complement and incubated at 37 C for 30 min as described above.",PMC2715441.json,"the remarkable infectiousness of francisella tularensis suggests that the bacterium efficiently evades innate immune responses that typically protect the host during its continuous exposure to environmental and commensal microbes. in our studies of the innate immune response to f. tularensis, we have observed that, unlike the live vaccine strain (lvs) of f. tularensis subsp. holarctica, f. tularensis subsp. novicida u112 opsonized in pooled human serum activated the nadph oxidase when incubated with human neutrophils. given previous observations that f. tularensis fixes relatively small quantities of complement component c3 during incubation in human serum and the importance of c3 to neutrophil phagocytosis, we hypothesized that f. tularensis subsp. novicida may fix c3 in human serum more readily than would lvs. we now report that f. tularensis subsp. novicida fixed approximately six fold more c3 than did lvs when incubated in 50% pooled human serum and that this complement opsonization was antibody mediated. furthermore, antibody mediated c3 deposition enhanced bacterial uptake and was indispensable for the neutrophil oxidative response to f. tularensis subsp. novicida. taken together, our results reveal important differences between these two strains of f. tularensis and may, in part, explain the low virulence of f. tularensis subsp. novicida for humans.",0.1865671641791045,0.045112781954887216,0.17334381779993616
"schematically represents the potential effects of antibody and enzyme, alone and in combination, on plasma and brain levels of cocaine delivered i.v. or by inhalation . It might be questioned whether a combination therapy could ever be helpful, because, if a repeated cocaine injection is delayed until cocaine has already dissociated from the antibody, there is no need for enzyme, but if the new injection occurs earlier, even a dual treatment will fail. Figure 2Schematic illustration of cocaine uptake into brain after i.v. administration to subjects under four different conditions: unprotected (no pretreatment), enzyme (provided with an efficient cocaine hydrolase), antibody (given high affinity anti cocaine IgG), and enzyme + antibody (given both pretreatments).",PMC2895017.json,"cocaine access to brain tissue and associated cocaine induced behaviors are substantially reduced in rats and mice by significant plasma levels of an enzyme that rapidly metabolizes the drug. similar results have been obtained in rodents and humans with therapeutic anti cocaine antibodies, which sequester the drug and prevent its entry into the brain. we show that an efficient cocaine hydrolase can lead to rapid unloading of anti cocaine antibodies saturated with cocaine, and we provide a theoretical basis for the hypothesis that dual therapy with antibody and hydrolase enzyme may be especially effective.",0.40384615384615385,0.0679611650485437,0.24268691439506
"In this study we investigated the effect of the angiogenic inhibitor TNP 470 on energy intake and energy expenditure in high fat fed C57 mice. This study is the first to unambiguously demonstrate that the angiogenic inhibitor TNP 470 prevents weight gain in normal mice fed high fat diet through effects on energy balance . In summary, our data suggest that TNP 470 treatment prevents weight gain by decreasing energy intake and increasing energy expenditure.",PMC3401363.json,"the angiogenic inhibitor tnp 470 attenuates high fat diet induced obesity; however, it is not clear how the compound alters energy balance to prevent weight gain. five week old c57bl/6j mice were fed high fat diet (45% energy from fat) for 6.5 weeks and treated with tnp 470 (20 mg/kg body weight; n=7) or vehicle (saline; n=7). control mice (n=8) received standard chow and sham injection. tnp 470 mice initially gained weight, but by day body weight was significantly less than high fat fed (hff) mice and not different from that of chow fed mice, an effect maintained to the end of the study (28.60.6 vs. 22.40.6 and 22.20.5g). percent body fat was reduced in tnp 470 compared to hff mice, but was greater than that of chow mice (34.01.5, 23.91.5, and 17.01.4%, p<0.05). food intake in tnp 470 treated mice was less (p<0.05) than that in hff mice by day of treatment (2.50.1 vs 2.80.1 g/mouse/day) and remained so to the end of the study. h energy expenditure was greater (p<0.05) in tnp 470 than hff or chow mice (7.050.07 vs. 6.690.08 vs 6.790.09 kcal/kg/h), an effect not explained by a difference in energy expended in locomotion. despite normalization of body weight, tnp 470 mice exhibited impaired glucose tolerance (auc and vs. for tnp, hff, and chow fed, p<0.05). in summary, the angiogenic inhibitor tnp 470 attenuates weight gain in high fat fed mice via a reduction in caloric intake and an increase in energy expenditure.",0.32132963988919666,0.13927576601671307,0.24292066090412878
"The one component concept of patient autonomy as decisional autonomy is deeply rooted in the capacity to make informed choices regarding acute healthcare decisions. As physicians and patients co manage chronic conditions and implement care plans, an expanded concept of patient autonomy that includes both decisional and executive autonomy is required. The two component conceptualization of patient autonomy adapts the Faden and Beauchamp approach, to fashion a model of autonomy that integrates decisional and executive domains into all assessments of a patients capacity to make and implement decisions for her care .",PMC2860530.json,"the clinical application of the concept of patient autonomy has centered on the ability to deliberate and make treatment decisions (decisional autonomy) to the virtual exclusion of the capacity to execute the treatment plan (executive autonomy). however, the one component concept of autonomy is problematic in the context of multiple chronic conditions. adherence to complex treatments commonly breaks down when patients have functional, educational, and cognitive barriers that impair their capacity to plan, sequence, and carry out tasks associated with chronic care. the purpose of this article is to call for a two component re conceptualization of autonomy and to argue that the clinical assessment of capacity for patients with chronic conditions should be expanded to include both autonomous decision making and autonomous execution of the agreed upon treatment plan. we explain how the concept of autonomy should be expanded to include both decisional and executive autonomy, describe the biopsychosocial correlates of the two component concept of autonomy, and recommend diagnostic and treatment strategies to support patients with deficits in executive autonomy.",0.45627376425855515,0.19157088122605362,0.33410441033529475
"part of the ctns mission is to promote the adoption of evidence based treatment technologies. involvement in a buprenorphine protocol continued to be a strong predictor of adoption at the 2 year follow up, although adoption of buprenorphine tripled among those ctps without buprenorphine specific protocol experience. these findings point to the dynamic nature of service delivery in community based addiction treatment and the continued need for longitudinal studies of organizational change.",PMC2746383.json,"the national drug abuse treatment clinical trials network (ctn), a collaborative federal research initiative that brings together universities and community based treatment programs (ctps), has conducted multiple clinical trials of buprenorphine for opioid dependence. part of the ctns mission is to promote the adoption of evidence based treatment technologies. drawing on a data collected during face to face interviews with administrators from a panel of ctps, this research examines the adoption of buprenorphine over a 2 year period. these data indicated that the adoption of buprenorphine doubled between the baseline and 24 month follow up interviews. involvement in a buprenorphine protocol continued to be a strong predictor of adoption at the 2 year follow up, although adoption of buprenorphine tripled among those ctps without buprenorphine specific protocol experience. for profit ctps and those offering inpatient detoxification services were more likely to adopt buprenorphine over time. a small percentage of programs discontinued using buprenorphine. these findings point to the dynamic nature of service delivery in community based addiction treatment and the continued need for longitudinal studies of organizational change.",0.576,0.5564516129032258,0.6397855856722282
"Early retirement has a significant negative impact on the cognitive ability of people in their early 60s that is both quantitatively important and causal. We obtain this finding using cross nationally comparable survey data from the United States, England, and Europe that allow us to relate cognition and labor force status. Our paper suggests that it may also be good news for the cognitive capacities of our aging nation .",PMC2958696.json,"some studies suggest that people can maintain their cognitive abilities through mental exercise. this has not been unequivocally proven. retirement is associated with a large change in a persons daily routine and environment. in this paper, we propose two mechanisms how retirement may lead to cognitive decline. for many people retirement leads to a less stimulating daily environment. in addition, the prospect of retirement reduces the incentive to engage in mentally stimulating activities on the job. we investigate the effect of retirement on cognition empirically using cross nationally comparable surveys of older persons in the united states, england, and european countries in 2004. we find that early retirement has a significant negative impact on the cognitive ability of people in their early 60s that is both quantitatively important and causal. identification is achieved using national pension policies as instruments for endogenous retirement.",0.49289099526066354,0.3062200956937799,0.32395258749221223
"Whether a patient develops ADPKD is simply due to if they have a pathogenic mutation in the PKD1 or PKD2 gene, however, the severity of disease behaves more like a complex trait. The gene mutated is a major determinant of severity of disease in ADPKD with a range of studies showing the PKD1 is a more severe disease. It has a higher incidence of hypertension and hematuria, with ESRD occurring on average 20 years earlier (54.3y, compared to 74y for PKD2), , , .",PMC2837603.json,"in common with other mendelian diseases, the presentation and progression of autosomal dominant polycystic kidney disease (adpkd) varies widely in the population. the typical course is of adult onset disease with esrd in the 6th decade. however, a small proportion has adequate renal function into the 9th decade, whereas others present with enlarged kidneys as neonates. adpkd is genetically heterogeneous and the disease gene is a major determinant of severity; pkd1 on average is associated with esrd years earlier than pkd2. the majority of pkd1 and pkd2 mutations are likely fully inactivating, although recent studies indicate that some alleles retain partial activity, hypomorphic alleles. homozygotes for such alleles are viable and in combination with an inactivating allele can result in early onset disease. hypomorphic alleles and mosaicism may also account for some cases with unusually mild disease. the degree of phenotypic variation detected in families indicates that genetic background influences disease severity. genome wide association studies are planned to map common variants associated with severity. although adpkd is a simple genetic disease, fully understanding the phenotypic variability requires consideration of influences at the genic, allelic and genetic background level, and so ultimately is complex.",0.3478260869565218,0.08029197080291971,0.2437253373118674
"Under placebo, loss outcome blocks (compared with zero outcomes blocks) were associated with enhanced activation in rACC, mcACC, posterior cingulate cortex (PCC), bilateral anterior insula, and extrastriate visual cortex (; , available at www.jneurosci.org as supplemental material). A treatment by (loss vs zero outcome block) interaction analysis showed enhanced loss related activity under naloxone (compared with placebo) in caudal and subgenual ACC (; , available at www.jneurosci.org as supplemental material), paralleling our behavioral effect (whereby subjects rated losses as more unpleasant after naloxone treatment). The same contrast also highlighted significantly greater activity in bilateral insula, thalamus, and visual cortex.",PMC2699566.json,"reward processing is linked to specific neuromodulatory systems with a dopaminergic contribution to reward learning and motivational drive being well established. neuromodulatory influences on hedonic responses to actual receipt of reward, or punishment, referred to as experienced utility are less well characterized, although a link to the endogenous opioid system is suggested. here, in a combined functional magnetic resonance imagingpsychopharmacological investigation, we used naloxone to block central opioid function while subjects performed a gambling task associated with rewards and losses of different magnitudes, in which the mean expected value was always zero. a graded influence of naloxone on reward outcome was evident in an attenuation of pleasure ratings for larger reward outcomes, an effect mirrored in attenuation of brain activity to increasing reward magnitude in rostral anterior cingulate cortex. a more striking effect was seen for losses such that under naloxone all levels of negative outcome were rated as more unpleasant. this hedonic effect was associated with enhanced activity in anterior insula and caudal anterior cingulate cortex, areas implicated in aversive processing. our data indicate that a central opioid system contributes to both reward and loss processing in humans and directly modulates the hedonic experience of outcomes.",0.27702702702702703,0.06802721088435375,0.19801469453651874
A new EMG based neural machine interface (NMI) for artificial legs was developed and implemented on an embedded system for real time operation. This cyber physical system consists of (1) an EMG pattern classifier for decoding the users intended lower limb movements and (2) a trust management mechanism for handling unexpected sensor failures and signal disturbances. The software was then embedded in a newly designed hardware platform based on an embedded microcontroller and a GPU to form a complete NMI for real time testing.,PMC3290414.json,"the quality of life of leg amputees can be improved dramatically by using a cyber physical system (cps) that controls artificial legs based on neural signals representing amputees intended movements. the key to the cps is the neural machine interface (nmi) that senses electromyographic (emg) signals to make control decisions. this paper presents a design and implementation of a novel nmi using an embedded computer system to collect neural signals from a physical system a leg amputee, provide adequate computational capability to interpret such signals, and make decisions to identify users intent for prostheses control in real time. a new deciphering algorithm, composed of an emg pattern classifier and a post processing scheme, was developed to identify the users intended lower limb movements. to deal with environmental uncertainty, a trust management mechanism was designed to handle unexpected sensor failures and signal disturbances. integrating the neural deciphering algorithm with the trust management mechanism resulted in a highly accurate and reliable software system for neural control of artificial legs. the software was then embedded in a newly designed hardware platform based on an embedded microcontroller and a graphic processing unit (gpu) to form a complete nmi for real time testing. real time experiments on a leg amputee subject and an able bodied subject have been carried out to test the control accuracy of the new nmi. our extensive experiments have shown promising results on both subjects, paving the way for clinical feasibility of neural controlled artificial legs.",0.47416413373860183,0.3363914373088685,0.46349411584544165
"Specifically, megalin and cubilin immunoreactivity was seen in marginal cells of the stria vascularis and epithelial cells of the Reissners membrane. Megalin and cubilin distribution in the human inner ear resembles the one previously reported in the mouse and rat inner ear (; ; ; ). Megalin and cubilin were also found in epithelial cells of the human endolymphatic sac.",PMC6289768.json,"megalin and cubilin are endocytic receptors expressed in many absorptive polarized epithelia. these receptors have been implicated in the transport of gentamicin in the inner ear as possible contributors to ototoxic damage. megalin and cubilin have been characterized in detail in the mouse and rat inner ear, but not in the human inner ear. in this study, megalin and cubilin were localized by immunohistochemistry using affinity purified antibodies in formalin fixed frozen cryostat and celloidin embedded sections of the human inner ear. in the cochlea megalin and cubilin were localized in marginal cells of the stria vascularis, epithelial cells of the spiral prominence and the reissners membrane. in the macula utricle and cristae ampullaris, megalin and cubilin were localized in transitional and dark cells, but not in vestibular hair cells and supporting cells. in the endolymphatic duct megalin and cubilin were localized in the epithelial cells. the localization of megalin and cubilin in the human inner ear is consistent with previous reports in the inner ear of animal models and suggest that these receptors may play an important role in the inner ear endocytic transport, and maybe potential targets for prevention of ototoxic damage or the delivery of medications.",0.35294117647058826,0.2529644268774704,0.33203047523261314
The extracellular matrix (ECM) of intervertebral disc (IVD) contains several members of the small leucine repeat proteoglycans (SLRPs) family . To date there have been no in vivo studies to see if SLRPs have a role in maintaining the structural integrity of IVD. The Bgn deficiency significantly accelerated disc degeneration .,PMC3125573.json,"study design a study of the morphometrical and histological changes of the intervertebral discs (ivds) in biglycan (bgn) deficient mice. objective in this study we investigate whether the absence of bgn accelerates the degenerative process in mouse ivd. summary of background data proteoglycans and collagen fibrils are major components in the extracellular matrix (ecm) composition of ivd. the ecm of ivd contains several members of the small leucine repeat proteoglycans (slrps) family. bgn is one member of slrps family, and showed a unique expression with age and degeneration in the human ivd. to date there have been no in vivo studies to see if slrps have a role in maintaining the structural integrity of ivd. to explore the functions of bgn in the ivd, we examined discs in bgn deficient mice. methods a total of spine specimens were harvested from wild type (wt) and bgn deficient mice. five specimens for each genotype at 4, 6, and months old were examined in the experiments. morphometrical and histological analysis of the ivd were performed. histological gradings were performed separately on nucleus pulposus (np), annulus fibrosus (af), and end plate (ep) according to the classification system proposed by boos et al. results the bgn deficient mice exhibited progressive decreases of np area with age, which were representative changes consistent with disc degeneration. we found that bgn deficient mice developed an early onset of disc degeneration compared to wt mice. the degenerative scores of bgn deficient mice were significantly higher than those of wt mice at and 9 month old. high scores for np and af in bgn deficient mice significantly affected the difference in total degenerative scores at months of age. conclusion bgn deficiency significantly accelerated disc degeneration.",0.2934131736526946,0.2771084337349397,0.3619398478354474
"Following this, the measure of pain was entered into the models in order to assess its association with physical activity, as well as its role in mediating racial/ethnic differences in physical activity. This study aimed to examine the relationship between physical activity, race/ethnicity, and pain in a sample of Black, White, and Hispanic adults 65 years of age and older. Our results showed that Blacks were less likely to engage in regular physical activity, despite not experiencing excessive pain compared to Whites and Hispanics.",PMC3855288.json,"objectives: to evaluate racial/ethnic differences in physical activity among white, black, and hispanic adults aged years and older, and to assess the potential role of pain as a mediator. methods: analyses were based on data from the health and retirement study. logistic regression was used to evaluate associations between race/ethnicity and pain and the odds of regular physical activity. results: compared to whites, the odds of both light physical activity and moderate/vigorous physical activity were lower among blacks, but not hispanics. a graded inverse association between levels of pain severity and the odds of physical activity was found, but pain did not mediate racial/ethnic differences in physical activity. discussion: when compared to whites, older blacks appear to have relatively low rates of physical activity even without comparatively high levels of pain, while older hispanics experience relatively high rates of pain, but are perhaps more resilient to the effects of pain on physical activity.",0.45267489711934156,0.16597510373443983,0.2872678441710304
"Both mouse IgG and IVIg injection reduced soluble A1 40 and A1 42 between the 3 and 7 day time points and showed a gradual increase between the 7 and 21 day time points, although this increase was less dramatic for the A1 40 than the anti A antibody group . In contrast to the M1 markers, we found that M2a associated genes (Arg1, IL 1Ra and YM1) were significantly decreased at the 3 day time point with anti A antibody and at the 7 day time point with mouse IgG and IVIg . TIMP2, the endogenous inhibitor of MMP2, was significantly increased at the 1 day time point following anti A antibody injection, and the 3 day time point following IVIg and mouse IgG injection .",PMC3839584.json,"gammagard ivig is a therapeutic approach to treat alzheimer's disease currently in phase clinical trials. despite the reported efficacy of the approach the mechanism of action is poorly understood. we have previously shown that intracranial injection of anti a antibodies into the frontal cortex and hippocampus reveals important information regarding the time course of events once the agent is in the brain. in the current study we compared ivig, mouse pooled igg and the anti a antibody 6e10 injected intracranially into the frontal cortex and hippocampus of month old app/ps1 mice. we established a time course of events ranging from day to days post injection. ivig and pooled mouse igg both significantly reduced a deposition to the same degree as the 6e10 anti a antibody, however, the clearance was much slower to occur, happening between the day and day time points. in contrast, as we have previously shown, a reductions were apparent with the 6e10 anti a group at the 1 day time point. also, neuroinflammatory profiles were significantly altered by the antibody treatments. app/ps1 transgenic mice at months of age typically exhibit an m2a inflammatory phenotype. all antibody treatments stimulated an m2b response, yet anti a antibody was a more rapid change. because the neuroinflammatory switch occurs prior to the detectable reductions in amyloid deposition, we hypothesize that the ivig and pooled mouse igg act as immune modulators and this immune modulation is responsible for the reductions in amyloid pathology.",0.391304347826087,0.1366120218579235,0.2824857901695573
"The expression levels of IL18R1 were consistently higher in asthma or severe asthma than controls or mild/moderate asthma in both BEC and BAL ( and ), indicating that IL18R1 may be a potential biomarker for asthma susceptibility and severity. In conclusion, expression levels of GWAS identified asthma genes were weakly correlated between BEC and BAL and with asthma or asthma severity. Our study illustrates tissue specific expression of asthma related genes.",PMC5137190.json,"objective genome wide association studies (gwass) have identified genes associated with asthma, however expression of these genes in asthma relevant tissues has not been studied. this study tested expression and correlation between gwas identified asthma genes and asthma or asthma severity. methods correlation analyses of expression levels of gwas identified asthma genes and asthma related biomarkers were performed in cells from human bronchial epithelial biopsy (bec, n=107) and bronchial alveolar lavage (bal, n=94). results expression levels of asthma genes between bec and bal and with asthma or asthma severity were weakly correlated. the expression levels of il18r1 were consistently higher in asthma than controls or in severe asthma than mild/moderate asthma in bec and bal (p<0.05). in rad50 il13 region, the expression levels of rad50, not il4, il5, or il13, were positively correlated between bec and bal (rho=0.53, p=4.5106). the expression levels of il13 were positively correlated with il5 in bec (rho=0.35, p=1.9104) and il4 in bal (rho=0.42, p=2.5105), respectively. rs3798134 in rad50, a gwas identified snp, was correlated with il13 expression and the expression levels of il13 were correlated with asthma (p=0.03). rs17772583 in rad50 was significantly correlated with rad50 expression in bal and bec (p=7.4107 and 0.04) but was not associated with asthma. conclusions this is the first report studying the expression of gwas identified asthma genes in bec and bal. il13, rather than rad50, il4, or il5, is more likely to be the asthma susceptibility gene. our study illustrates tissue specific expression of asthma related genes. therefore, whenever possible, disease relevant tissues should be used for transcription analysis.",0.3626062322946176,0.2735042735042735,0.34746456804254644
"q sweat, a commercial quantitative sweat measurement system, is modeled on quantitative sudomotor axon reflex testing (qsart). linear regression analysis was used to estimate the relationship between q sweat and mayo qsart volume measurements separately for men and women. we hypothesize that the constant current generator used in conjunction with q sweat provides a less efficient iontophoresis of acetylcholine than the mayo constructed constant current stimulator and results in lower volumes.",PMC2809819.json,"q sweat, a commercial quantitative sweat measurement system, is modeled on quantitative sudomotor axon reflex testing (qsart). the current study investigated the sweat response using q sweat and mayo qsart recordings under identical conditions in healthy normal controls. ninety four participants were recruited for this study. all participants underwent randomized bilateral qsart recordings over the four standard recording regions. for both men and women, wilcoxon signed rank tests of paired differences showed significantly lower volumes at each of the four sites for q sweat vs. mayo qsart. linear regression analysis was used to estimate the relationship between q sweat and mayo qsart volume measurements separately for men and women. although there was variability about the regression lines, these fitted models can be used to estimate the expected mayo qsart volume given an observed q sweat volume, although it is preferable to use the q sweat normative database directly. we hypothesize that the constant current generator used in conjunction with q sweat provides a less efficient iontophoresis of acetylcholine than the mayo constructed constant current stimulator and results in lower volumes.",0.5657370517928287,0.5542168674698795,0.6306973288892935
"this study was undertaken to test the hypothesis that overexpression of the versican g1 domain and short v3 isoform, comprised of only g1 and g3, in the chick wing in ovo would result in increased chondrogenesis, suggesting function for discrete versican domains in limb skeletal development. recombinant adenoviruses encoding g1 and v3 proteins were microinjected into proximal hh19 25 chick wing buds which resulted in significant enlargement of humeral primordia at hh35. enhanced cartilage deposition appeared due to increased chondrogenic aggregation as a result of recombinant g1 or v3 overexpression, further implicating versican in early stages of limb development.",PMC2975854.json,"previous work has shown that versican proteoglycan is highly expressed in the extracellular matrix of precartilage limb mesenchyme. while much of versicans role in chondrogenesis has been attributed to its glycosaminoglycan complement, n and c terminal g1 and g3 domains of versican have been shown to possess distinct functions when expressed ectopically. this study was undertaken to test the hypothesis that overexpression of the versican g1 domain and short v3 isoform, comprised of only g1 and g3, in the chick wing in ovo would result in increased chondrogenesis, suggesting function for discrete versican domains in limb skeletal development. recombinant adenoviruses encoding g1 and v3 proteins were microinjected into proximal hh19 25 chick wing buds which resulted in significant enlargement of humeral primordia at hh35. enhanced cartilage deposition appeared due to increased chondrogenic aggregation as a result of recombinant g1 or v3 overexpression, further implicating versican in early stages of limb development.",0.792,0.7903225806451613,0.8258919932487009
"Under the same salt concentration, the larger values of  tend to appear in the tethered peptide simulation. Third, the surface tethering also slows down the peptide conformational change. Nevertheless, the kinetics clearly gives us a qualitative view of the effect of ionic environment and surface tethering on the peptide conformational changes .",PMC2726803.json,"the capability to manipulate proteins/peptide fragments at liquid solid interfaces has led to tremendous applications in detectors and biotechnology. therefore, understanding the detailed molecular behavior of proteins and peptides tethered on a hard material surface is an interesting and important topic. the inhomogeneity presented by surfaces as well as ions in the solution plays an important role in the thermodynamics and kinetics of the tethered proteins. in this study, we perform a series of molecular dynamics simulations of a pentapeptide rhsvv, a p53 epitope, tethered on a prepared microarray surface in various salt concentrations (0 m, 0.14 m, 0.5 m, and 1m nacl), as well as free in ionic solution (0m, 0.5m, and 1m). the conformational space the tethered peptide visits largely overlaps with the free peptide in solution. however, surface tethering as well as the salt concentration changes both the thermodynamics and kinetics of the peptide. frequent conformational changes are observed during the simulations, and tend to be slowed down by both increasing the salt concentration and surface tethering. the local composition of ions at different salt concentrations is also compared between the tethered and free peptide.",0.3045267489711934,0.1078838174273859,0.23760292535639144
