first_three,articles,references,first_three_rouge-1,first_three_rouge-2,first_three_rouge-l
"Our case study reveals that masculinity is related to control, and that these constructs continually interact over ones lifetime to lead to suffering as well as to protect against suffering. Those experiences which caused suffering for Mr. Gregor may be different from the experiences that would cause others suffering. There is a continuum along which different individuals will report suffering.",PMC2703496.json,"previous work suggests that control and suffering are related to one another. although it would be expected that within cultures which emphasize the importance of masculinity, as well as personal control, there would be greater suffering among individuals who lose their sense of masculinity or control, how these constructs relate to each other and are individually negotiated has been largely understudied. this paper takes a case study approach to further exploring how the constructs of control, masculinity, and suffering are related in the lived experience of an older european american man, mr. gregor. analysis of this case shows that masculinity is related to control and that these constructs act as themes which interact over mr. gregors lifetime in a variety of ways. the level of control maintained by mr. gregor in different aspects of his life affects his sense of suffering. in some instances his sense of masculinity helps to protect mr. gregor against suffering; in others, it contributes to his suffering. these findings support the notion that there are culturally dependent possibilities for how control and masculinity are related.",0.35833333333333334,0.13445378151260504,0.26643260245949535
"Many metals are essential for the optimal functional of many physiological processes, including countless enzymatic reactions that use metals as cofactors. Those metals that play a role in biological processes, including but not limited to manganese, copper, and zinc, are tightly regulated at the level of absorption, transport into and out of the cell, and excretion. Even with regulation, excessive levels of these metals can occur, in the case of high levels of environmental exposure, such as in industrial settings, or in the case of disease in which the regulation of the metal is impaired.",PMC6361389.json,"circadian rhythms describe the behavioral and physiological changes that occur in living organisms in order to attune to a hour cycle of day and night. the most striking aspect of circadian function is the sleep wake cycle, however many other physiological processes are regulated in hour oscillations, including blood pressure, body temperature, appetite, urine production, and the transcription and translation of thousands of circadian dependent genes. circadian disruption and sleep disorders are strongly connected to neurodegenerative diseases including parkinsons disease, alzheimers disease, and huntingtons disease as well as others. metal exposures have been implicated in neurodegenerative diseases, in some cases involving metals that are essential micronutrients but are toxic at high levels of exposure (such as manganese, copper, and zinc), and in other cases involving metals that have no biological role but are toxic to living systems (such as lead, mercury, and aluminum). in this review, we examine the evidence for circadian and sleep disorders with exposures to these metals and review the literature for possible mechanisms. we suggest that giving the aging population, the prevalence of environmental exposures to metals, and the increasing prevalence of neurodegenerative disease in the aged, more research into the mechanisms of circadian disruption subsequent to metal exposures is warranted.",0.43333333333333335,0.10738255033557047,0.2859012569987562
"National trends in drinking provide information about public health status. Trends in prevalence may be due to a variety of factors including marketing, cost, national income, and national programs and policies. The current analyses of alcohol use from 24 countries in the HBSC study showed that rates and trends varied considerably across countries and by gender.",PMC2747620.json,"objective to examine trends in the prevalence of monthly alcohol use and lifetime drunkenness among year olds in european countries, the russian federation, israel, the united states of america, and canada. methods alcohol use prevalence and drunkenness were assessed in the health behavior in school aged children survey conducted in each country in 1998, 2002, and 2006. trends were determined using the cochran mantel haenszel test for trends. results average monthly alcohol use across all countries declined from 45.3 % to 43.6 % and drunkenness declined from 37.2 % to 34.8. there was substantial variability across countries, with decreases in some countries and increases or no change in use or drunkenness in others. the overall decline was greater among boys, from 41.2 % to 36.7 % than among girls, 33.3 % to 31.9 %. in most of the countries where drinking or drunkenness increased, it was due mainly to increases among girls. conclusions trends in alcohol use and drunkenness varied by country. drinking and drunkenness remained higher among boys than girls, but the gap between boys and girls declined and girls appear to be catching up with boys in some countries.",0.22580645161290322,0.05691056910569106,0.19530051554479944
"Gene expression is dynamically regulated during cellular differentiation. This process has been studied in the development of T helper subsets primarily by examining cytokine genes that are differentially expressed in Th1 and Th2 subsets. In previous work we examined the Il18r1 gene, a receptor protein that is expressed in, and functionally linked to Th1 cells.",PMC2625301.json,"the il 18r chain is expressed on th1 but not th2 cells. we have recently shown that stat4 is an important component of programming the il18r1 locus (encoding il 18r) for maximal expression in th1 cells. il18r1 is reciprocally repressed during th2 development. in this report we demonstrate that the establishment of dnase hypersensitivity patterns that are distinct among undifferentiated cd4 t cells, th1 and th2 cells. stat6 is required for the repression of il18r1 expression and in stat6 deficient th2 cultures, mrna levels, histone acetylation and h3k4 methylation levels are intermediate between levels observed in th1 and th2 cells. despite the repressive effects of il 4 during th2 differentiation, we observed only modest binding of stat6 to the il18r1 locus. in contrast, we observed robust gata 3 binding to a central region of the locus where dnase hypersensitivity sites overlapped with conserved non coding sequences in il18r1 introns. ectopic expression of gata 3 in differentiated th1 cells repressed il18r1 mrna and surface expression of il 18r. these data provide further mechanistic insight into transcription factor dependent establishment of th subset specific patterns of gene expression.",0.27385892116182575,0.07531380753138076,0.23842567063613257
"Beyond validation studies, real time ESS measurements, as well as confocal laser endomicroscopy, would be clinically useful for increasing the pre biopsy probability of obtaining neoplastic/dysplastic tissue over benign tissue. Our preliminary results have shown the promise of the different integrated optical tools in different screening/surveillance applications in the GI tract. In the case of colorectal cancer screening, these are tools for polyp classification not polyp detection, thus there would still be dependence on the endoscopists ability to detect lesions.",PMC2997708.json,"over the past two decades, the bulk of gastrointestinal (gi) endoscopic procedures has shifted away from diagnostic and therapeutic interventions for symptomatic disease toward cancer prevention in asymptomatic patients. this shift has resulted largely from a decrease in the incidence of peptic ulcer disease in the era of antisecretory medications coupled with emerging evidence for the efficacy of endoscopic detection and eradication of dysplasia, a histopathological biomarker widely accepted as a precursor to cancer. this shift has been accompanied by a drive toward minimally invasive, in situ optical diagnostic technologies that help assess the mucosa for cellular changes that relate to dysplasia. two competing but complementary approaches have been pursued. the first approach is based on broad view targeting of areas of interest or red flags. these broad view technologies include standard white light endoscopy (wle), high definition endoscopy (hd), and electronic chromoendoscopy (narrow band type imaging). the second approach is based on multiple small area or point source (meso/micro) measurements, which can be either machine (spectroscopy) or human interpreted (endomicroscopy, magnification endoscopy), much as histopatholgy slides are. in this paper we present our experience with the development and testing of a set of familiar but smarter standard tissue sampling tools that can be routinely employed during screening/surveillance endoscopy. these tools have been designed to incorporate fiberoptic probes that can mediate spectroscopy or endomicroscopy. we demonstrate the value of such tools by assessing their preliminary performance from several ongoing clinical studies. our results have shown promise for a new generation of integrated optical tools for a variety of screening/surveillance applications during gi endoscopy. integrated devices should prove invaluable for dysplasia surveillance strategies that currently result in large numbers of benign biopsies, which are of little clinical consequence, including screening for colorectal polyps and surveillance of flat dysplasia such as barretts esophagus and chronic colitis due to inflammatory bowel diseases.",0.24873096446700507,0.04591836734693878,0.18373590192183073
"The present study characterized the uptake of clarithromycin by human cells derived from three different stages of myeloid maturation. HL 60 cells are a human promyelocytic cell line used as a model for studying cell differentiation, and can be differentiated into cells that possess some of the functional features of mature granulocytes. Undifferentiated (promyelocytic) and differentiated (granulocytic) forms of HL 60 cells were compared to purified human PMNs to determine whether clarithromycin transport activity is similar at different stages of myeloid maturation.",PMC3020999.json,"background clarithromycin inhibits several periodontal pathogens and is concentrated inside gingival fibroblasts and epithelial cells by an active transporter. we hypothesized that polymorphonuclear leukocytes (pmns) and less mature myeloid cells possess a similar transporter for clarithromycin. it is feasible that clarithromycin accumulation inside pmns could enhance their ability to kill aggregatibacter actinomycetemcomitans. methods to test the first hypothesis, purified pmns and cultured hl 60 cells were incubated with [3h] clarithromycin. clarithromycin transport was assayed by measuring changes in cell associated radioactivity over time. the second hypothesis was examined with pmns loaded by incubation with clarithromycin (5 g/ml). opsonized bacteria were incubated at 37c with control and clarithromycin loaded pmns. results mature human pmns, hl 60 cells differentiated into granulocytes and undifferentiated hl 60 cells all took up clarithromycin in a saturable manner. the kinetics of uptake by all yielded linear lineweaver burk plots. hl 60 granulocytes transported clarithromycin with a km of approximately g/ml and a vmax of ng/min/106 cells, which were not significantly different from the values obtained with pmns. at steady state, clarithromycin levels inside hl 60 granulocytes and pmns were 28 to 71 fold higher than extracellular levels. clarithromycin loaded pmns killed significantly more a. actinomycetemcomitans and achieved shorter half times for killing than control pmns when assayed at a bacteria to pmn ratio of 100:1 (p < 0.04). at a ratio of 30:1, these differences were not consistently significant. conclusion pmns and less mature myeloid cells possess a transporter that takes up and concentrates clarithromycin. this system could help pmns cope with an overwhelming infection by a. actinomycetemcomitans.",0.30857142857142855,0.05172413793103448,0.20181242222422063
"Invasion of plants by microbial pathogens is a critical step in causing plant disease and human pathogen contamination, yet our knowledge in this area remains incomplete. As discussed in this review, stomata represent a major route of pathogen invasion and recent studies have begun to shed light on the signal transduction cascades underlying bacterial regulation of stomatal closure and opening. Current results suggest that stomatal closure is a functional output of both PAMP triggered and effector triggered immunity.",PMC2946497.json,"stomata are microscopic pores formed by pairs of guard cells in the epidermis of terrestrial plants; they are essential for gas exchange with the environment and controlling water loss. accordingly, plants regulate stomatal aperture in response to environmental conditions, such as relative humidity, co2 concentration, and light intensity. stomatal openings are also a major route of pathogen entry into the plant and plants have evolved mechanisms to regulate stomatal aperture as an immune response against bacterial invasion. in this review, we highlight studies that begin to elucidate signaling events involved in bacterium triggered stomatal closure and discuss how pathogens may have exploited environmental conditions or, in some cases, have evolved virulence factors to actively counter stomatal closure to facilitate invasion.",0.4242424242424242,0.10204081632653061,0.27554491740520426
"The advent of laparoscopic cholecystectomy has moved the interest away from the pharmachological treatment of gallstones. Currently, medical therapy is restricted to a scant group of symptomatic (colicky pain) well selected patients, in which both the unfavorable cost benefit analyses and a high rate of gallstone recurrence play a negative role. Following early cholelitholytic therapies with the oral bile bile acid UDCA, recent studies indicate that the research agenda should include studies on the role of gallstone (LITH) genes, as well as the mechanisms of intestinal absorption of cholesterol and pathways of liver synthesis secretion of cholesterol.",PMC2915454.json,"summary gallstone disease is a frequent condition throughout the world and cholesterol stones are the most frequent form in western countries. current standard treatment of symptomatic gallstone subjects remains laparoscopic cholecystectomy. the selection of patients amenable for non surgical, medical therapy is of key importance: a careful analysis should consider the natural history of the disease and the overall costs of therapy. only patients with mild symptoms and small, uncalcified cholesterol gallstones in a functioning gallbladder with a patent cystic duct will be considered for oral litholysis by the hydrophilic ursodeoxycholic acid (udca) hopefully leading to cholesterol desaturation of bile and progressive stone dissolution. recent studies have raised the possibility that cholesterol lowering agents which inhibit hepatic cholesterol synthesis (statins) or intestinal cholesterol absorption (ezetimibe), or drugs acting on specific nuclear receptors involved in cholesterol and bile acid homeostasis may offer, alone or in combination, additional medical therapeutic tools for treating cholesterol gallstones. recent perspectives on medical treatment of cholesterol gallstone disease will be discussed in this chapter.",0.40754716981132083,0.07604562737642585,0.28337146131746455
"Cardiac CT permits the derivation of global and segmental based measures of LV dyssynchrony. We describe here a novel, reproducible quantitative CT based method for dyssynchrony assessment using changes in wall thickness (i.e., DI) that allow for the detection of differences between subjects who most likely have dyssynchrony and age matched control subjects. These results justify further research, specifically, prospective studies that use advanced CT technology with improved temporal resolution, to determine whether DI may predict response to CRT.",PMC2638758.json,"objectives we sought to determine the feasibility of cardiac computed tomography (ct) to detect significant differences in the extent of left ventricular dyssynchrony in heart failure (hf) patients with wide qrs, hf patients with narrow qrs, and age matched controls. background the degree of mechanical dyssynchrony has been suggested as a predictor of response to cardiac resynchronization therapy. there have been no published reports of dyssynchrony assessment with the use of ct. methods thirty eight subjects underwent electrocardiogram gated contrast enhanced 64 slice multidetector ct. the left ventricular endocardial and epicardial boundaries were delineated from short axis images reconstructed at 10% phase increments of the cardiac cycle. global and segmental ct dyssynchrony metrics that used changes in wall thickness, wall motion, and volume over time were assessed for reproducibility. we defined a global metric using changes in wall thickness as the dyssynchrony index (di). results the di was the most reproducible metric (interobserver and intraobserver intraclass correlation coefficients 0.94, p < 0.0001) and was used to determine differences between the groups: hf wide qrs group (ejection fraction [ef] 8%, qrs 28 ms), hf narrow qrs (ef 7%, qrs 11 ms), and age matched control subjects (ef 5%, qrs 9 ms). mean di was significantly different between the groups (hf wide qrs: 44 ms, hf narrow qrs: 58 ms, and control subjects: 12 ms; p < 0.0001) and greater in the hf wide qrs (p < 0.0001) and hf narrow qrs (p = 0.005) groups compared with control subjects. we found that di had a good correlation with 2 dimensional (r = 0.65, p = 0.012) and 3 dimensional (r = 0.68, p = 0.008) echocardiographic dyssynchrony. conclusions quantitative assessment of global ct derived di, based on changes in wall thickness over time, is highly reproducible and renders significant differences between subjects most likely to have dyssynchrony and age matched control subjects.",0.2653061224489796,0.09743589743589744,0.22684425517984202
"We found that age and sex were significantly associated with 30 , 60 and 90 day hospital all cause readmission in patients with TBI. Specifically, males were more at risk than females of 90 day readmission if they were 76+ years old. Females aged 66 75 and 76+ had similar readmission risk over 90 days.",PMC6019110.json,"objective to investigate the impact of age and sex on 30 , 60 and 90 day hospital readmission after acute hospital discharge for individuals with traumatic brain injury (tbi). design retrospective cohort study. setting acute hospitals and post acute discharge settings participants from the nationwide readmissions database, we retrieved information on 52,877 individuals with diagnosis related group codes of tbi. we included only those alive at index acute discharge and excluded those discharged with same day readmission. we divided our sample into four age groups: 18 40, 41 65, 66 75 and 76+ years old. interventions na. main outcome measure(s) all cause hospital readmission. results sex differences in 30 , 60 and 90 day hospital readmission were found for all age groups (all p<.05). the largest sex differences in hospital readmission were in the two oldest groups (66 75, 76+). for both sexes, the oldest group (76+) had the highest adjusted 90 day readmission risk [e.g., 90 day readmission: odds ratio (or) = 2.32 (2.01 2.69) for males; or=1.96 (1.59 2.43) for females]. among those readmitted within days, the youngest group (18 40 years) had the highest cumulative readmission percent (35% for both sexes) within the first week post hospital discharge. conclusion age and sex were significantly associated with hospital readmission during the first days post discharge in our tbi sample. specifically, those aged 66 75 or 76+ had the highest readmission risk over days for both sexes. the findings suggest that clinicians should consider age and sex in discharge planning and for the entire episode of care for the tbi population.",0.29012345679012347,0.14285714285714282,0.23986133520772174
"Abundant nesfatin 1 ir neurons were observed in the ventral sites of the forebrain, including the piriform and insular cortex , endopiriform nucleus , nucleus accumbens and interstitial nucleus of the posterior limb of the anterior commissure, while the cingulate and neocortex had a lower density of nesfatin 1 ir neurons . Nesfatin 1 labeling was mainly found in neural cytoplasm and a small number of proximal processes but not in terminals. No staining could be detected in these structures after pre absorption of the primary antibody with the synthetic nesfatin 1 peptide or omission of the primary antibody (data not shown).",PMC2674947.json,"nesfatin 1 is one of the peptide products of posttranslational processing of the nucleobindin 2 (nucb2) gene, suggested to have physiological relevance to suppress food intake and body weight gain in rats. nesfatin 1 immunoreactive cells have been found in distinct nuclei in the rat brain related to circuitries regulating food intake. here, we report novel yet undescribed localization of nucb2/nesfatin 1 at the mrna and protein level in the rat central nervous system. immunohistochemical staining revealed the localization of nucb2/nesfatin 1 in the piriform and insular cortex, endopiriform nucleus, nucleus accumbens, lateral septum, bed nucleus of stria terminalis, central amygdaloid nucleus, medial preoptic area, dorsal raphe nucleus, ambiguus nucleus, ventrolateral medulla and gigantocellular reticular nucleus, as well as purkinje cells of the cerebellum. in the spinal cord, nesfatin 1 immunoreactivity (ir) was found in both sympathetic and parasympathetic preganglionic neuronal groups and in the dorsal area x from lower thoracic to sacral segments. the immunohistochemical results were confirmed by rt pcr in the central amygdaloid nucleus, nucleus accumbens, cerebellum and lumbar spinal cord microdissected by punch technique. the features and distributions of nesfatin 1 ir and mrna expression in the brain and spinal cord suggest that nucb2/nesfatin 1 could play a wider role in autonomic regulation of visceral endocrine functions besides food intake.",0.33544303797468356,0.12738853503184716,0.2944852315100418
"While changes in the mechanical properties of plantar tissues are thought to play a role in diabetic ulceration, many of these property alterations have yet to be characterized. Specifically, the time dependent viscoelastic properties of the plantar soft tissue in the presence of diabetes have not been previously quantified. The purpose of this study was to explore the viscoelastic properties of isolated diabetic plantar soft tissue specimens and age matched controls at six relevant plantar tissue locations.",PMC3072451.json,"the purpose of this study was to characterize the viscoelastic behavior of diabetic and non diabetic plantar soft tissue at six ulcer prone/load bearing locations beneath the foot to determine any changes that may play a role in diabetic ulcer formation and subsequent amputation in this predisposed population. four older diabetic and four control fresh frozen cadaveric feet were each dissected to isolate plantar tissue specimens from the hallux, first, third, and fifth metatarsals, lateral midfoot, and calcaneus. stress relaxation experiments were used to quantify the viscoelastic tissue properties by fitting the data to the quasi linear viscoelastic (qlv) theory using two methods, a traditional frequency insensitive approach and an indirect frequency sensitive approach, and by measuring several additional parameters from the raw data including the rate and amount of overall relaxation. the stress relaxation response of both diabetic and non diabetic specimens was unexpectedly similar and accordingly few of the qlv parameters for either fit approach and none of raw data parameters differed. likewise, no differences were found between plantar locations. the accuracy of both fit methods was comparable, however, neither approach predicted the ramp behavior. further, fit coefficients varied considerably from one method to the other, making it hard to discern meaningful trends. future testing using alternate loading modes and intact feet may provide more insight into the role that time dependent properties play in diabetic foot ulceration.",0.34415584415584416,0.13725490196078433,0.24608971460054208
"Descriptive statistics were calculated, and all variables were examined for deviations from normality. The distribution for plasma glucose was positively skewed and kurtotic because of 4 extreme outliers (>3 standard deviations above the mean). All other distributions approached normality.",PMC2575738.json,"objectives we sought to examine the relationships between individual and area based indicators of acculturation and metabolic syndrome (mets) risk among a sample of mexican american women living in the californiabaja california border region. methods we examined data collected between october and december from women (mean age=47.07 years) who completed physical and psychosocial assessments. we reviewed medical records for laboratory values. results individual level us acculturation was associated with a greater consumption of fruits, vegetables, and fiber; increased odds of engaging in health enhancing levels of physical activity; and decreased odds of meeting the clinical criteria for mets. moreover, beyond the influence of individual level factors, us neighborhood acculturation was associated with less fat intake. conclusions these findings provide preliminary evidence for a relationship between acculturation and the development of mets in this population. such information may assist efforts aimed at understanding and eliminating ethnic disparities in mets risk and related health conditions.",0.1134020618556701,0.0,0.1284844905557579
"The present study highlights multiple pathways for first responders to increase their well being in the face of work stress. Such a model offers two critical contributions to the extant literature. Firstly, it indicates the numerous areas for intervention, while also noting that an integrative philosophy, involving both approach and avoidance coping strategies, physical health behaviours and methods of seeking social support could prove most beneficial.",PMC6525630.json,"the work of first responders is fraught with numerous stressors, ranging from potentially traumatic critical incidents to institutional strains. the severity and pervasiveness of these difficulties prompt a necessary consideration of the coping methods employed by first responders. the present study developed an empirical model of first responder coping strategies, based upon a nationally representative survey sample of first responders. participants were drawn from swedish first responders in the following occupations: coast guard, customs control, military, emergency medical services, fire department and police services. in the final model, exposure to stress related to well being through several indirect paths that in sum accounted for the original direct relationship between these constructs. these several indirect paths were classified theoretically as either approach or avoidance coping behaviours or subsequent health outcomes. in general, approach coping behaviours were related to better well being; and avoidance was related to a decrease in the outcome. the size of the present sample, as well as the diverse nature of the included first responders, suggests that the resulting model may offer a unique insight into potentially adaptive pathways for first responder coping.",0.2868525896414343,0.08032128514056225,0.20155169192309305
"As reviewed here the mouse models representing a range of enzyme deficiencies in the FAO pathway have been instrumental in our further understanding of the pathophysiology of these disorders in human patients. These studies point the way to new therapies or preventive measures for this group of potentially fatal disorders affecting children . Vockley and coworkers hypothesized that patients found with typical clinical/pathologic features of an inborn error of FAO, yet had no clear enzyme deficiency or metabolite pattern indicating a specific homozygous deficiency, could be double heterozygous for two different enzyme deficiencies resulting in a clinical disease episode.",PMC2947562.json,"summary mouse models have been designed for a number of fatty acid oxidation defects. studies in these mouse models have demonstrated that different pathogenetic mechanisms play a role in the pathophysiology of defects of fatty acid oxidation. supplementation with l carnitine does not prevent low tissue carnitine levels and induces acylcarnitine production having potentially toxic effects, as presented in very long chain acyl coa dehydrogenase (vlcad) deficient mice. energy deficiency appears to be an important mechanism in the development of cardiomyopathy and skeletal myopathy in fatty acid oxidation defects and is also the underlying mechanism of cold intolerance. hypoglycemia as one major clinical sign in all fatty acid oxidation defects occurs due to a reduced hepatic glucose output and an enhanced peripheral glucose uptake rather than to transcriptional changes that are also observed simultaneously as presented in medium chain acyl coa dehydrogenase (mcad) deficient mice. there are reports that impaired fatty acid oxidation also plays a role in intrauterine life. the embryonic loss demonstrated for some enzyme defects in the mouse supports this hypothesis, however the exact mechanisms are unknown. this observation correlates to maternal hellp syndrome as observed in pregnancies carrying a long chain 3 hydroxyacyl co a dehydrogenase (lchad) deficient fetus. synergistic heterozygosity has been shown in isolated patients and in mouse models to be associated with clinical phenotypes common to fatty acid oxidation disorders. synergistic mutations may also modulate severity of the clinical phenotype and explain in part clinical heterogeneity of fatty acid oxidation defects. in summary, knowledge about the different pathogenetic mechanisms and the resulting pathophysiology allows the development of specific new therapies.",0.273224043715847,0.04395604395604395,0.18034962135918264
"The aim of this study was to investigate the ability of synthetic, peptide bearing hydrogel scaffolds to support the re differentiation of cultured vascular SMCs toward a contractile cell phenotype. A photopolymerizable PEGDA hydrogel modified with pendant GRGDSP peptides was utilized as a scaffold material with well defined SMC material interactions. This system allowed us to explore the role that a specific RGD ligand cell interaction has on the ability of cultured HCASMCs to re differentiate to a contractile phenotype in vitro.",PMC2735770.json,"this study reports on the ability of poly(ethylene glycol) diacrylate (pegda) hydrogel scaffolds with pendant integrin binding grgdsp peptides (rgd gels) to support the re differentiation of cultured vascular smooth muscle cells (smcs) toward a contractile phenotype. human coronary smcs were seeded on rgd gels, hydrogels with other extracellular matrix derived peptides, fibronectin (fn) and laminin (ln). differentiation was induced on rgd gels with low serum medium containing soluble heparin, and the differentiation status was monitored by mrna expression, protein expression, and intracellular protein organization of the contractile smooth muscle markers, smooth muscle actin, calponin and sm 22. rgd gels supported a rapid induction (2.7 to 25 fold up regulation) of smc marker gene mrna, with expression levels that were equivalent to fn and ln controls. marker protein levels mirrored the changes in mrna expression, with levels on rgd gels indistinguishable from fn and ln controls. furthermore, these markers co localized in stress fibers within smcs on rgd gels suggesting the recapitulation of a contractile apparatus within the cells. these results indicate that smcs cultured on rgd bearing hydrogels can re differentiate toward a contractile phenotype suggesting this material is an excellent candidate for further development as a bioactive scaffold that regulates smc phenotype.",0.40277777777777773,0.16083916083916083,0.3339792875384262
"The average droplet sizes used in the experiment were 64 and 90 m in diameter (or equivalently, 32 and 45 m in radius), as denoted by clusters A and B in  . Representative echoes and their frequency responses from these droplets are given in . The first signal to the left (in a dashed box) was produced by the trapped droplet, and the second echo came from the Mylar membrane.",PMC3107674.json,"backscattering measurements for acoustically trapped lipid droplets were undertaken by employing a p[vdf trfe] broadband transducer of f number = 1, with a bandwidth of 112%. the wide bandwidth allowed the transmission of the mhz trapping signal and the mhz sensing signal using the same transducer. tone bursts at mhz were first transmitted by the transducer to hold a single droplet at the focus (or the center of the trap) and separate it from its neighboring droplets by translating the transducer perpendicularly to the beam axis. subsequently, mhz probing pulses were sent to the trapped droplet and the backscattered rf echo signal received by the same transducer. the measured beam width at mhz was measured to be m. the integrated backscatter (ib) coefficient of an individual droplet was determined within the 6 db bandwidth of the transmit pulse by normalizing the power spectrum of the rf signal to the reference spectrum obtained from a flat reflector. the mean ib coefficient for droplets with a m average diameter (denoted as cluster a) was db, whereas it was db for 90 m droplets (cluster b). the standard deviation was 0.9 db for each cluster. the experimental values were then compared with those computed with the t matrix method and a good agreement was found: the difference was as small as db for both clusters. these results suggest that this approach might be useful as a means for measuring ultrasonic backscattering from a single microparticle, and illustrate the potential of acoustic sensing for cell sorting.",0.24922118380062305,0.05642633228840125,0.1883374911088737
"Our results suggest that differences in educational position produce substantial disparities in mortality risk in US adults with diagnosed diabetes regardless of age, gender and race/ethnicity. In relative terms, these disparities are weaker than in non diabetic adults. However, in absolute terms, adults with diabetes suffer the greatest mortality burden from low educational position, with a difference of over 500 deaths per 10,000 person years of follow up between the two extremes of the educational scale.",PMC2875423.json,"objective to measure relative and absolute educational disparities in mortality among us adults with diabetes and to compare their magnitude to disparities observed within the non diabetic population. research design and methods 867 individuals (5007 with diabetes) aged years who participated in the national health interview survey from to were followed for mortality through december 31, 2002. relative and absolute educational disparities in all cause, cvd and non cvd mortality were measured. results in relative terms, the risk of all cause mortality was 28% higher in diabetic adults with the lowest versus the highest position on the educational scale (relative index of inequality, rii 1.28 [1.081.53]). this inverse relationship reflected marked disparities in cvd mortality and was found in all age, gender and race/ethnicity groups except hispanics. although substantial, this relative educational gradient in mortality among adults with diabetes was smaller than in the non diabetic population. in absolute terms, diabetic adults with the lowest position on the educational scale suffered excess deaths per 000 person years of follow up as compared to those with the highest position. these absolute disparities were stronger than in the non diabetic population. the results were even more striking for cvd mortality. conclusions the risk of mortality differs substantially according to educational level among persons with diabetes in the us. although relative educational disparities in mortality are weaker in adults with versus without diabetes, their absolute impact is greater and translates into a major mortality burden.",0.382716049382716,0.16770186335403725,0.31141816065862005
"Cross linked micelles were synthesized using a two step process shown schematically in . First, PEO b polyanion copolymers were self assembled into BIC in the presence of divalent metal ions, such as Ca2+ or Ba2+. Second, the inner core of the BIC was cross linked by bifunctional agents, and the metal ions were removed by dialysis .",PMC2994363.json,"soft polymeric nanomaterials were synthesized by template assisted method involving condensation of the poly(ethylene oxide) b polycarboxylate anions by metal ions into core shell block ionomer complex micelles followed by chemical cross linking of the polyion chains in the micelle cores. the resulting materials represent nanogels and are capable of swelling in a ph dependent manner. the structural determinants that guide the self assembly of the initial micelle templates and the swelling behavior of the cross linked micelles include the block ionomer structure, the chemical nature of metal ions, the structure of the cross links and the degree of cross linking. the application of these materials for loading and release of a drug, cisplatin, is evaluated. these cross linked block ionomer micelles have promise for delivery of pharmaceutical agents.",0.31182795698924737,0.10869565217391305,0.24543987541646273
"although the number of veterans treatment courts (vtcs) has been growing at a rapid rate, thus far, vtc components have not been standardized, due in part to a lack of empirical evidence on the extent to which components vary across vtcs nationwide and change over time. this study analyzed data collected by the department of veterans affairs veterans justice program, on vtcs in 2012 (n = 173 courts), 2013 (n = 266), and 2014 (n = 351), to describe court characteristics, participant eligibility criteria, and courts mentoring component. despite growth in vtc numbers, the survey found consistency over time in these aspects of vtcs.",PMC6051754.json,"although the number of veterans treatment courts (vtcs) has been growing at a rapid rate, thus far, vtc components have not been standardized, due in part to a lack of empirical evidence on the extent to which components vary across vtcs nationwide and change over time. this study analyzed data collected by the department of veterans affairs veterans justice program, on vtcs in (n = courts), (n = 266), and (n = 351), to describe court characteristics, participant eligibility criteria, and courts mentoring component. despite growth in vtc numbers, the survey found consistency over time in these aspects of vtcs. regarding characteristics, the majority of courts had jurisdiction at the county level. across survey years, the range of means was for veteran participant census, for number of months spent in the court for misdemeanors, and for number of months spent in the court for felonies. eligibility requirements suggested openness to veterans of different backgrounds and status. less than two thirds of courts had the mentoring component; courts with the mentoring component had a higher participant census and a longer duration of participants time under court supervision than courts without this component. existing mentoring programs were organized mainly by volunteers. vtcs adherence to policies supportive of veterans may benefit from having paid mentor coordinators in order to further ensure this hallmark of vtcs.",0.6062500000000001,0.5786163522012578,0.6654619145300655
"The current study revealed two neurostructural effects associated with differences in language experience. Relative to monolinguals, our bilingual participants had reversed cortical thickness asymmetry in the anterior cingulate, and larger corpus callosa in a central callosal region just posterior to the genu. These findings imply that some alteration in structural interhemispheric organization is associated with bilingual language experience.",PMC5450970.json,"bilingualism represents an interesting model of possible experience dependent alterations in brain structure. the current study examines whether interhemispheric adaptations in brain structure are associated with bilingualism. corpus callosum volume and cortical thickness asymmetry across regions of interest (selected to include critical language and bilingual cognitive control areas) were measured in a sample of spanish english bilinguals and age and gender matched monolingual individuals (n = per group). cortical thickness asymmetry of the anterior cingulate region differed across groups, with thicker right than left cortex for bilinguals and the reverse for monolinguals. in addition, two adjacent regions of the corpus callosum (mid anterior and central) had greater volume in bilinguals. the findings suggest that structural indices of interhemispheric organization in a critical cognitive control region are sensitive to variations in language experience.",0.4338624338624339,0.13903743315508021,0.3225958484445785
